,ETH,aret,aret_1,total_return_5y,volatility_5y,max_drawdown_5y
2018-04-26,657.0577934851548,0.07060319586697106,1.070603195866971,,,
2018-04-27,641.9936056225328,-0.022926731882622953,0.977073268117377,,,
2018-04-28,672.5969368274542,0.047669214984229935,1.04766921498423,,,
2018-04-29,680.1204953886593,0.011185835303819003,1.011185835303819,,,
2018-04-30,662.732735837356,-0.025565704414431623,0.9744342955855684,,,
2018-05-01,665.2257861413076,0.0037617732898038714,1.0037617732898039,,,
2018-05-02,676.5525639388837,0.01702696743503873,1.0170269674350387,,,
2018-05-03,781.4257804747286,0.15501118778602185,1.1550111877860219,,,
2018-05-04,777.9076470179848,-0.004502197834587052,0.995497802165413,,,
2018-05-05,807.0673291637275,0.03748476089356223,1.0374847608935622,,,
2018-05-06,785.89274351052,-0.0262364549871551,0.9737635450128449,,,
2018-05-07,748.8131413938073,-0.047181504630111504,0.9528184953698885,,,
2018-05-08,744.3248257193555,-0.005993906124694082,0.9940060938753059,,,
2018-05-09,743.6398157399032,-0.0009203105361833552,0.9990796894638166,,,
2018-05-10,717.4128743633592,-0.035268339351153255,0.9647316606488467,,,
2018-05-11,675.2917525022057,-0.058712525752388056,0.9412874742476119,,,
2018-05-12,683.1702676131072,0.011666831531273347,1.0116668315312733,,,
2018-05-13,726.8719105255797,0.06396888884693319,1.0639688888469332,,,
2018-05-14,727.8026816427881,0.0012805160080204825,1.0012805160080205,,,
2018-05-15,703.1556814584169,-0.03386494829716524,0.9661350517028348,,,
2018-05-16,702.4531187046043,-0.0009991567619213049,0.9990008432380787,,,
2018-05-17,665.6275313370153,-0.052424263466150145,0.9475757365338499,,,
2018-05-18,686.2132687257347,0.030926811797236997,1.030926811797237,,,
2018-05-19,685.8467539789947,-0.0005341120078027339,0.9994658879921973,,,
2018-05-20,703.8146666492306,0.02619814494417838,1.0261981449441784,,,
2018-05-21,688.9132212295281,-0.021172399675395193,0.9788276003246048,,,
2018-05-22,641.1003511423173,-0.06940332775422342,0.9305966722457766,,,
2018-05-23,581.2411880572671,-0.09336941241475338,0.9066305875852466,,,
2018-05-24,597.848771866914,0.02857262036979158,1.0285726203697916,,,
2018-05-25,582.2793862832264,-0.02604234769115421,0.9739576523088458,,,
2018-05-26,580.4834597869499,-0.0030843037527743533,0.9969156962472256,,,
2018-05-27,565.9260648024518,-0.025078053024699343,0.9749219469753007,,,
2018-05-28,511.61588041076885,-0.09596692530965345,0.9040330746903465,,,
2018-05-29,561.7406614509548,0.09797346595250622,1.0979734659525062,,,
2018-05-30,555.3491509790109,-0.011378044906763307,0.9886219550932367,,,
2018-05-31,571.7271134994469,0.02949128938355927,1.0294912893835593,,,
2018-06-01,573.8335504842785,0.0036843398451726905,1.0036843398451727,,,
2018-06-02,583.1316392150303,0.01620345956228042,1.0162034595622804,,,
2018-06-03,609.2946747342367,0.04486643111052091,1.044866431110521,,,
2018-06-04,586.5759760467295,-0.037286882077898764,0.9627131179221012,,,
2018-06-05,600.6782790386933,0.02404173298573742,1.0240417329857374,,,
2018-06-06,598.2160984640701,-0.004099000514158013,0.995900999485842,,,
